fecha,periodo,comprobante,tipo_comprobante,codigo_cliente,razon_social,codigo_producto,cantidad,precio_unitario,bonificacion_pct,importe,vendedor,importe_recalculado,diferencia_importe,importe_reconciliado
2025-06-05,2025-06,FAC 0003-00042178,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,9142.57,0.00,27427.71,,27427.71,0.00,true
2025-06-26,2025-06,FAC 0003-00042216,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-04-06,2025-04,FAC 0003-00041418,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5977.79,0.00,17933.37,,17933.37,0.00,true
2025-03-13,2025-03,FAC 0003-00040982,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5535.77,0.00,11071.53,,11071.54,-0.01,true
2025-04-16,2025-04,FAC 0003-00041476,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7365.49,0.00,22096.48,,22096.47,0.01,true
2025-01-26,2025-01,FAC 0003-00040057,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8200.00,0.00,24600.00,,24600.00,0.00,true
2025-01-18,2025-01,FAC 0003-00040078,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8200.00,0.00,24600.00,,24600.00,0.00,true
2025-01-05,2025-01,NC 0003-00001201,NC,C0123,La Ventanita de Almagro II,CAF-BRAS-1K,-2.00,17000.00,35.00,-22100.00,,-22100.00,0.00,true
2025-06-22,2025-06,FAC 0003-00042080,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-CJ6,7.00,113724.66,40.00,477643.58,,477643.57,0.01,true
2025-04-26,2025-04,FAC 0003-00041306,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8753.19,0.00,26259.58,,26259.57,0.01,true
2025-04-21,2025-04,FAC 0003-00041394,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5977.79,0.00,17933.37,,17933.37,0.00,true
2025-03-03,2025-03,FAC 0003-00041030,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8564.77,0.00,8564.77,,8564.77,0.00,true
2025-05-04,2025-05,FAC 0003-00041678,FAC,C0122,El Almacen de Almagro,CAF-BLEND-1K,3.00,19637.04,32.00,40059.57,R. Ibarra,40059.56,0.01,true
2025-04-25,2025-04,FAC 0003-00041299,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8753.19,0.00,17506.39,,17506.38,0.01,true
2025-03-24,2025-03,FAC 0003-00040980,FAC,C9002,VENTA ONLINE,CAP-TAZA,1.00,9295.91,0.00,9295.91,,9295.91,0.00,true
2025-01-27,2025-01,FAC 0003-00040217,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-06-15,2025-06,FAC 0003-00042374,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,9142.57,0.00,27427.71,,27427.71,0.00,true
2025-05-19,2025-05,FAC 0003-00041886,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8945.76,0.00,26837.29,,26837.28,0.01,true
2025-05-10,2025-05,FAC 0003-00041844,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-06-04,2025-06,FAC 0003-00042085,FAC,C0001,GRANOS DEL SUR S.A.,BLEND1K,27.00,20069.06,40.00,325118.74,R. Ibarra,325118.77,-0.03,true
2025-04-28,2025-04,FAC 0003-00041257,FAC,C0110,Panaderia Devoto,CAP-FILTRO-100,5.00,3415.88,35.00,11101.61,,11101.61,0.00,true
2025-03-20,2025-03,FAC 0003-00041080,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5849.11,0.00,5849.11,,5849.11,0.00,true
2025-05-05,2025-05,FAC 0003-00041831,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6109.30,0.00,18327.91,,18327.90,0.01,true
2025-05-16,2025-05,FAC 0003-00042060,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,19637.04,0.00,39274.09,,39274.08,0.01,true
2025-05-08,2025-05,FAC 0003-00041701,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-06-06,2025-06,FAC 0003-00042203,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,1.00,7693.14,0.00,7693.14,,7693.14,0.00,true
2025-05-26,2025-05,FAC 0003-00041817,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,8073.01,0.00,16146.01,,16146.02,-0.01,true
2025-03-26,2025-03,FAC 0003-00040872,FAC,C0127,Cafe Parque Chas II,CAP-FILTRO-100,3.00,3342.35,32.00,6818.39,R. Ibarra,6818.39,-0.00,true
2025-06-11,2025-06,FAC 0003-00042130,FAC,C0131,Tostado Coghlan II,CAF-BLEND-1K,7.00,20069.06,35.00,91314.21,M. Paz,91314.22,-0.01,true
2025-02-12,2025-02,FAC 0003-00040470,FAC,C0137,Panaderia Villa Urquiza II,CAF-BLEND-1K,5.00,18396.00,30.00,64386.00,M. Paz,64386.00,0.00,true
2025-04-06,2025-04,FAC 0003-00041324,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8753.19,0.00,17506.39,,17506.38,0.01,true
2025-01-19,2025-01,FAC 0003-00040036,FAC,C0123,La Ventanita de Almagro II,CAF-BRAS-1K,2.00,17000.00,35.00,22100.00,M. Paz,22100.00,0.00,true
2025-01-23,2025-01,FAC 0003-00040148,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8200.00,0.00,16400.00,,16400.00,0.00,true
2025-01-06,2025-01,FAC 0003-00040042,FAC,C0128,La Ventanita de San Telmo,CAF-BLEND-1K,6.00,18000.00,32.00,73440.00,R. Ibarra,73440.00,0.00,true
2025-06-14,2025-06,FAC 0003-00042466,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-04-25,2025-04,FAC 0003-00041276,FAC,C0129,Bar San Telmo II,CAF-ETIOP-250,8.00,10140.90,32.00,55166.47,,55166.50,-0.03,true
2025-05-27,2025-05,FAC 0003-00041816,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5782.02,0.00,5782.02,,5782.02,0.00,true
2025-06-25,2025-06,FAC 0003-00042121,FAC,C0124,Coffee Lab Flores,CAP-FILTRO-100,6.00,3567.83,35.00,13914.55,R. Ibarra,13914.54,0.01,true
2025-03-24,2025-03,FAC 0003-00040963,FAC,C9002,VENTA ONLINE,CAP-TAZA,1.00,9295.91,0.00,9295.91,,9295.91,0.00,true
2025-05-10,2025-05,FAC 0003-00042033,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-04-26,2025-04,FAC 0003-00041268,FAC,C0123,La Ventanita de Almagro II,CAF-BLEND-1K,10.00,19214.33,35.00,124893.13,,124893.15,-0.02,true
2025-05-14,2025-05,FAC 0003-00041718,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-05-11,2025-05,NC 0003-00001234,NC,C0137,Panaderia Villa Urquiza II,CAF-BRAS-1K,-2.00,18546.10,30.00,-25964.53,,-25964.54,0.01,true
2025-05-08,2025-05,FAC 0003-00041656,FAC,C0104,Tostado Villa Crespo,CAF-BRAS-1K,7.00,18546.10,35.00,84384.74,,84384.76,-0.02,true
2025-02-13,2025-02,FAC 0003-00040478,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,1.00,3270.40,0.00,3270.40,,3270.40,0.00,true
2025-05-06,2025-05,FAC 0003-00041996,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8945.76,0.00,8945.76,,8945.76,0.00,true
2025-04-10,2025-04,FAC 0003-00041480,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5657.55,0.00,16972.66,,16972.65,0.01,true
2025-02-19,2025-02,FAC 0003-00040805,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-05-21,2025-05,FAC 0003-00042036,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-03-26,2025-03,FAC 0003-00040872,FAC,C0127,Cafe Parque Chas II,CAF-BLEND-1K,8.00,18800.71,32.00,102275.87,R. Ibarra,102275.86,0.01,true
2025-05-23,2025-05,FAC 0003-00042003,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-02-23,2025-02,FAC 0003-00040489,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5723.20,0.00,5723.20,,5723.20,0.00,true
2025-06-07,2025-06,FAC 0003-00042160,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,2.00,7693.14,0.00,15386.28,,15386.28,0.00,true
2025-02-20,2025-02,FAC 0003-00040501,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7562.80,0.00,15125.60,,15125.60,0.00,true
2025-05-13,2025-05,FAC 0003-00042075,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3491.03,0.00,6982.06,,6982.06,0.00,true
2025-01-11,2025-01,FAC 0003-00040301,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-03-10,2025-03,FAC 0003-00040854,FAC,C0107,La Ventanita de Nunez II,CAF-BLEND-1K,7.00,18800.71,35.00,85543.24,M. Paz,85543.23,0.01,true
2025-02-07,2025-02,FAC 0003-00040777,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18396.00,0.00,36792.00,,36792.00,0.00,true
2025-06-08,2025-06,FAC 0003-00042084,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BRAS-1K,15.00,18954.11,40.00,170586.99,,170586.99,0.00,true
2025-02-03,2025-02,FAC 0003-00040449,FAC,C0123,La Ventanita de Almagro II,CAF-BLEND-1K,7.00,18396.00,35.00,83701.80,M. Paz,83701.80,0.00,true
2025-05-26,2025-05,FAC 0003-00041794,FAC,C9002,VENTA ONLINE,CAP-TAZA,1.00,9709.43,0.00,9709.43,,9709.43,0.00,true
2025-01-20,2025-01,FAC 0003-00040361,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18000.00,0.00,36000.00,,36000.00,0.00,true
2025-01-11,2025-01,FAC 0003-00040284,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-06-28,2025-06,FAC 0003-00042256,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,9142.57,0.00,27427.71,,27427.71,0.00,true
2025-06-16,2025-06,FAC 0003-00042137,FAC,C0137,Panaderia Villa Urquiza II,CAF-BRAS-1K,4.00,18954.11,30.00,53071.51,,53071.51,0.00,true
2025-05-17,2025-05,FAC 0003-00041893,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8945.76,0.00,26837.29,,26837.28,0.01,true
2025-03-24,2025-03,FAC 0003-00040890,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5535.77,0.00,5535.77,,5535.77,0.00,true
2025-04-17,2025-04,FAC 0003-00041280,FAC,C0132,Cafe Barracas,CAF-BLEND-1K,7.00,19214.33,35.00,87425.19,R. Ibarra,87425.20,-0.01,true
2025-01-20,2025-01,FAC 0003-00040292,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-03-07,2025-03,FAC 0003-00040875,FAC,C0129,Bar San Telmo II,CAF-BRAS-1K,4.00,17756.23,32.00,48296.94,M. Paz,48296.95,-0.01,true
2025-01-11,2025-01,FAC 0003-00040193,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-01-01,2025-01,FAC 0003-00040160,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9500.00,0.00,28500.00,,28500.00,0.00,true
2025-05-14,2025-05,FAC 0003-00041679,FAC,C0123,La Ventanita de Almagro II,CAF-BLEND-1K,10.00,19637.04,35.00,127640.78,R. Ibarra,127640.76,0.02,true
2025-05-28,2025-05,FAC 0003-00041791,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8945.76,0.00,8945.76,,8945.76,0.00,true
2025-03-23,2025-03,FAC 0003-00041027,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8564.77,0.00,17129.54,,17129.54,0.00,true
2025-01-22,2025-01,FAC 0003-00040159,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5300.00,0.00,10600.00,,10600.00,0.00,true
2025-04-02,2025-04,FAC 0003-00041541,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3415.88,0.00,6831.76,,6831.76,0.00,true
2025-02-06,2025-02,FAC 0003-00040437,FAC,C0112,La Ventanita de Recoleta,CAF-BRAS-1K,3.00,17374.00,35.00,33879.30,,33879.30,0.00,true
2025-06-10,2025-06,FAC 0003-00042100,FAC,C0108,Coffee Lab Colegiales,CAF-BRAS-1K,3.00,18954.11,32.00,38666.38,,38666.38,-0.00,true
2025-03-23,2025-03,FAC 0003-00041122,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8564.77,0.00,8564.77,,8564.77,0.00,true
2025-05-28,2025-05,FAC 0003-00041930,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,2.00,7527.53,0.00,15055.07,,15055.06,0.01,true
2025-04-03,2025-04,FAC 0003-00041272,FAC,C0126,Panaderia Parque Chas,CAP-FILTRO-100,3.00,3415.88,32.00,6968.40,R. Ibarra,6968.40,0.00,true
2025-06-07,2025-06,FAC 0003-00042442,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,20069.06,0.00,40138.12,,40138.12,0.00,true
2025-01-21,2025-01,FAC 0003-00040163,FAC,C9002,VENTA ONLINE,CAP-TAZA,3.00,8900.00,0.00,26700.00,,26700.00,0.00,true
2025-01-11,2025-01,FAC 0003-00040374,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18000.00,0.00,18000.00,,18000.00,0.00,true
2025-02-06,2025-02,NC 0003-00001210,NC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-1K,-7.00,18396.00,40.00,-77263.20,,-77263.20,0.00,true
2025-02-22,2025-02,FAC 0003-00040416,FAC,C0001,GRANOS DEL SUR S.A.,BLEND1K,48.00,18396.00,40.00,529804.80,R. Ibarra,529804.80,0.00,true
2025-04-10,2025-04,FAC 0003-00041480,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7365.49,0.00,22096.48,,22096.47,0.01,true
2025-04-19,2025-04,FAC 0003-00041473,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5657.55,0.00,5657.55,,5657.55,0.00,true
2025-06-02,2025-06,FAC 0003-00042106,FAC,C0112,La Ventanita de Recoleta,CAP-FILTRO-100,3.00,3567.83,35.00,6957.27,,6957.27,0.00,true
2025-06-17,2025-06,FAC 0003-00042225,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-02-24,2025-02,FAC 0003-00040447,FAC,C0120,Tostado Chacarita,CAF-BRAS-1K,8.00,17374.00,32.00,94514.56,M. Paz,94514.56,0.00,true
2025-01-18,2025-01,FAC 0003-00040053,FAC,C0139,La Ventanita de Constitucion II,CAF-BLEND-1K,5.00,18000.00,30.00,63000.00,R. Ibarra,63000.00,0.00,true
2025-02-26,2025-02,FAC 0003-00040665,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5416.60,0.00,16249.80,,16249.80,0.00,true
2025-06-11,2025-06,FAC 0003-00042282,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6243.71,0.00,6243.71,,6243.71,0.00,true
2025-02-03,2025-02,FAC 0003-00040527,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,1.00,7051.80,0.00,7051.80,,7051.80,0.00,true
2025-02-27,2025-02,FAC 0003-00040461,FAC,C0131,Tostado Coghlan II,CAF-BLEND-1K,3.00,18396.00,35.00,35872.20,,35872.20,0.00,true
2025-01-20,2025-01,FAC 0003-00040242,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8200.00,0.00,24600.00,,24600.00,0.00,true
2025-05-10,2025-05,FAC 0003-00041675,FAC,C0121,Panaderia Chacarita II,CAF-BLEND-1K,10.00,19637.04,35.00,127640.78,R. Ibarra,127640.76,0.02,true
2025-02-21,2025-02,FAC 0003-00040494,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-02-07,2025-02,FAC 0003-00040506,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-02-28,2025-02,FAC 0003-00040546,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8380.40,0.00,8380.40,,8380.40,0.00,true
2025-06-14,2025-06,FAC 0003-00042244,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5909.22,0.00,5909.22,,5909.22,0.00,true
2025-01-19,2025-01,FAC 0003-00040021,FAC,C0109,Usina Colegiales II,CAF-BRAS-1K,6.00,17000.00,32.00,69360.00,,69360.00,0.00,true
2025-03-02,2025-03,FAC 0003-00040881,FAC,C0133,El Almacen de Barracas II,CAF-ETIOP-250,4.00,9922.60,35.00,25798.75,,25798.76,-0.01,true
2025-02-28,2025-02,FAC 0003-00040686,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-03-18,2025-03,FAC 0003-00041077,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7729.18,0.00,15458.36,,15458.36,0.00,true
2025-01-07,2025-01,FAC 0003-00040112,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-06-13,2025-06,FAC 0003-00042115,FAC,C0119,Coffee Lab Saavedra II,CAF-BLEND-1K,10.00,20069.06,35.00,130448.88,,130448.89,-0.01,true
2025-01-03,2025-01,FAC 0003-00040205,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-05-27,2025-05,FAC 0003-00041677,FAC,C0122,El Almacen de Almagro,CAF-BLEND-1K,3.00,19637.04,32.00,40059.57,,40059.56,0.01,true
2025-06-27,2025-06,FAC 0003-00042349,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5909.22,0.00,11818.45,,11818.44,0.01,true
2025-02-25,2025-02,FAC 0003-00040514,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-03-17,2025-03,FAC 0003-00041232,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,1.00,3342.35,0.00,3342.35,,3342.35,0.00,true
2025-05-26,2025-05,FAC 0003-00041936,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8945.76,0.00,26837.29,,26837.28,0.01,true
2025-06-01,2025-06,FAC 0003-00042443,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-02-07,2025-02,FAC 0003-00040680,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-02-14,2025-02,FAC 0003-00040551,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7562.80,0.00,15125.60,,15125.60,0.00,true
2025-06-22,2025-06,FAC 0003-00042234,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,9142.57,0.00,9142.57,,9142.57,0.00,true
2025-04-10,2025-04,FAC 0003-00041563,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5977.79,0.00,5977.79,,5977.79,0.00,true
2025-01-09,2025-01,FAC 0003-00040039,FAC,C0125,Usina Flores II,CAF-BRAS-1K,5.00,17000.00,32.00,57800.00,M. Paz,57800.00,0.00,true
2025-03-15,2025-03,FAC 0003-00040943,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-02-17,2025-02,FAC 0003-00040773,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18396.00,0.00,18396.00,,18396.00,0.00,true
2025-04-20,2025-04,FAC 0003-00041269,FAC,C0124,Coffee Lab Flores,CAP-FILTRO-100,2.00,3415.88,35.00,4440.64,M. Paz,4440.64,-0.00,true
2025-02-18,2025-02,FAC 0003-00040426,FAC,C0102,Bar Belgrano,CAP-FILTRO-100,5.00,3270.40,35.00,10628.80,M. Paz,10628.80,0.00,true
2025-02-28,2025-02,FAC 0003-00040439,FAC,C0113,Bar Recoleta II,CAP-FILTRO-100,4.00,3270.40,30.00,9157.12,M. Paz,9157.12,0.00,true
2025-02-22,2025-02,FAC 0003-00040755,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3270.40,0.00,6540.80,,6540.80,0.00,true
2025-02-06,2025-02,FAC 0003-00040655,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5416.60,0.00,5416.60,,5416.60,0.00,true
2025-06-11,2025-06,FAC 0003-00042235,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5909.22,0.00,5909.22,,5909.22,0.00,true
2025-01-02,2025-01,FAC 0003-00040194,FAC,C9002,VENTA ONLINE,CAP-TAZA,1.00,8900.00,0.00,8900.00,,8900.00,0.00,true
2025-04-06,2025-04,FAC 0003-00041633,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8753.19,0.00,8753.19,,8753.19,0.00,true
2025-05-07,2025-05,FAC 0003-00041922,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-01-07,2025-01,FAC 0003-00040125,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5600.00,0.00,16800.00,,16800.00,0.00,true
2025-01-19,2025-01,FAC 0003-00040110,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8200.00,0.00,24600.00,,24600.00,0.00,true
2025-01-01,2025-01,FAC 0003-00040162,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9500.00,0.00,28500.00,,28500.00,0.00,true
2025-03-06,2025-03,FAC 0003-00041095,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5849.11,0.00,11698.22,,11698.22,0.00,true
2025-02-08,2025-02,FAC 0003-00040633,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5416.60,0.00,5416.60,,5416.60,0.00,true
2025-05-07,2025-05,FAC 0003-00041775,FAC,C9002,VENTA ONLINE,CAP-TAZA,2.00,9709.43,0.00,19418.85,,19418.86,-0.01,true
2025-04-12,2025-04,FAC 0003-00041376,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5657.55,0.00,11315.10,,11315.10,0.00,true
2025-01-24,2025-01,FAC 0003-00040122,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5300.00,0.00,10600.00,,10600.00,0.00,true
2025-04-17,2025-04,FAC 0003-00041619,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5977.79,0.00,5977.79,,5977.79,0.00,true
2025-06-17,2025-06,FAC 0003-00042422,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-06-18,2025-06,FAC 0003-00042475,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,1.00,3567.83,0.00,3567.83,,3567.83,0.00,true
2025-01-05,2025-01,FAC 0003-00040221,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8200.00,0.00,24600.00,,24600.00,0.00,true
2025-03-11,2025-03,FAC 0003-00040944,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5849.11,0.00,11698.22,,11698.22,0.00,true
2025-02-25,2025-02,FAC 0003-00040542,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7562.80,0.00,15125.60,,15125.60,0.00,true
2025-01-18,2025-01,FAC 0003-00040164,FAC,C9002,VENTA ONLINE,CAP-TAZA,2.00,8900.00,0.00,17800.00,,17800.00,0.00,true
2025-04-17,2025-04,FAC 0003-00041441,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8753.19,0.00,26259.58,,26259.57,0.01,true
2025-02-20,2025-02,FAC 0003-00040463,FAC,C0132,Cafe Barracas,CAF-BRAS-1K,8.00,17374.00,35.00,90344.80,,90344.80,0.00,true
2025-05-27,2025-05,FAC 0003-00041796,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,8073.01,0.00,24219.02,,24219.03,-0.01,true
2025-03-05,2025-03,FAC 0003-00040882,FAC,C0134,Bar Agronomia,CAF-BLEND-1K,4.00,18800.71,35.00,48881.85,M. Paz,48881.85,0.00,true
2025-04-08,2025-04,FAC 0003-00041494,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10140.90,0.00,20281.79,,20281.80,-0.01,true
2025-05-10,2025-05,FAC 0003-00041852,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10363.99,0.00,31091.98,,31091.97,0.01,true
2025-04-11,2025-04,FAC 0003-00041611,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8753.19,0.00,17506.39,,17506.38,0.01,true
2025-03-22,2025-03,FAC 0003-00040897,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5849.11,0.00,17547.33,,17547.33,0.00,true
2025-05-07,2025-05,FAC 0003-00041953,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-06-14,2025-06,FAC 0003-00042500,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-05-26,2025-05,FAC 0003-00041839,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8945.76,0.00,17891.53,,17891.52,0.01,true
2025-05-13,2025-05,FAC 0003-00041891,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5782.02,0.00,11564.04,,11564.04,0.00,true
2025-04-12,2025-04,FAC 0003-00041586,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10140.90,0.00,20281.79,,20281.80,-0.01,true
2025-01-25,2025-01,FAC 0003-00040035,FAC,C0123,La Ventanita de Almagro II,CAF-BLEND-1K,6.00,18000.00,35.00,70200.00,R. Ibarra,70200.00,0.00,true
2025-06-04,2025-06,FAC 0003-00042113,FAC,C0117,El Almacen de Caballito II,CAF-BLEND-1K,5.00,20069.06,32.00,68234.80,,68234.80,-0.00,true
2025-02-25,2025-02,FAC 0003-00040604,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,1.00,7051.80,0.00,7051.80,,7051.80,0.00,true
