fecha;comprobante;tipo_comprobante;codigo_cliente;razon_social;codigo_producto;cantidad;precio_unitario;bonificacion_pct;importe;vendedor
28/03/2025;FAC 0003-00041202;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9922.6;0;9922.6;
26/01/2025;FAC 0003-00040128;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8200.0;0;24600.0;
23/01/2025;FAC 0003-00040270;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9500.0;0;9500.0;
14/04/2025;FAC 0003-00041258;FAC;C0111;Cafe Devoto II;CAF-BLEND-1K;8;19214.33;35;99914.5;
09/06/2025;FAC 0003-00042397;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;8250.61;0;16501.23;
07/01/2025;FAC 0003-00040013;FAC;C0103;Coffee Lab Belgrano II;CAF-BLEND-1K;3;18000.0;35;35100.0;R. Ibarra
13/06/2025;FAC 0003-00042102;FAC;C0109;Usina Colegiales II;CAP-FILTRO-100;2;3567.83;32;4852.25;M. Paz
27/04/2025;FAC 0003-00041527;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;19214.33;0;38428.66;
16/05/2025;FAC 0003-00041681;FAC;C0126;Panaderia Parque Chas;CAF-BLEND-1K;7;19637.04;32;93472.32;
14/02/2025;FAC 0003-00040444;FAC;C0119;Coffee Lab Saavedra II;CAF-BLEND-1K;9;18396.0;35;107616.6;M. Paz
01/03/2025;FAC 0003-00041087;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5535.77;0;16607.3;
24/05/2025;FAC 0003-00041752;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
11/01/2025;FAC 0003-00040209;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9500.0;0;28500.0;
19/02/2025;FAC 0003-00040434;FAC;C0110;Panaderia Devoto;CAF-BLEND-1K;7;18396.0;35;83701.8;M. Paz
25/04/2025;FAC 0003-00041276;FAC;C0129;Bar San Telmo II;CAF-BRAS-1K;5;18146.87;32;61699.34;
02/02/2025;FAC 0003-00040515;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8380.4;0;8380.4;
04/04/2025;FAC 0003-00041313;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7365.49;0;14730.98;
13/02/2025;FAC 0003-00040427;FAC;C0103;Coffee Lab Belgrano II;CAF-BRAS-1K;8;17374.0;35;90344.8;R. Ibarra
20/05/2025;FAC 0003-00041721;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
15/01/2025;FAC 0003-00040222;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5600.0;0;16800.0;
01/04/2025;FAC 0003-00041528;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;19214.33;0;38428.66;
05/04/2025;FAC 0003-00041540;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;19214.33;0;19214.33;
10/05/2025;FAC 0003-00041705;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5782.02;0;5782.02;
01/01/2025;FAC 0003-00040142;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9500.0;0;9500.0;
06/05/2025;FAC 0003-00042051;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10363.99;0;10363.99;
03/03/2025;FAC 0003-00041152;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5849.11;0;11698.22;
09/03/2025;FAC 0003-00041023;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
07/03/2025;FAC 0003-00041153;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9922.6;0;9922.6;
27/02/2025;FAC 0003-00040443;FAC;C0118;Bar Saavedra;CAF-BRAS-1K;5;17374.0;32;59071.6;M. Paz
18/02/2025;FAC 0003-00040467;FAC;C0136;Tostado Villa Urquiza;CAF-BRAS-1K;3;17374.0;35;33879.3;M. Paz
26/06/2025;FAC 0003-00042175;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
25/06/2025;FAC 0003-00042402;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;20069.06;0;40138.12;
14/01/2025;FAC 0003-00040141;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;8900.0;0;17800.0;
03/03/2025;FAC 0003-00041007;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7206.94;0;7206.94;
11/06/2025;FAC 0003-00042208;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7693.14;0;15386.28;
27/04/2025;FAC 0003-00041426;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5657.55;0;11315.1;
28/02/2025;FAC 0003-00040831;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5723.2;0;5723.2;
26/01/2025;FAC 0003-00040020;FAC;C0108;Coffee Lab Colegiales;CAF-BLEND-1K;5;18000.0;32;61200.0;R. Ibarra
12/02/2025;FAC 0003-00040450;FAC;C0123;La Ventanita de Almagro II;CAP-FILTRO-100;4;3270.4;35;8503.04;
19/02/2025;FAC 0003-00040422;FAC;C0001;GRANOS DEL SUR S.A.;BLEND1K;47;18396.0;40;518767.2;R. Ibarra
19/06/2025;FAC 0003-00042299;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;9142.57;0;9142.57;
22/03/2025;FAC 0003-00041069;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
07/01/2025;FAC 0003-00040075;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5600.0;0;11200.0;
06/01/2025;FAC 0003-00040279;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5600.0;0;5600.0;
14/06/2025;FAC 0003-00042204;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7693.14;0;15386.28;
05/02/2025;FAC 0003-00040673;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
08/05/2025;FAC 0003-00041655;FAC;C0104;Tostado Villa Crespo;CAF-BRAS-1K;8;18546.1;35;96439.7;
27/02/2025;FAC 0003-00040658;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8380.4;0;16760.8;
05/05/2025;FAC 0003-00041769;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6109.3;0;18327.91;
06/01/2025;FAC 0003-00040395;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8200.0;0;16400.0;
21/03/2025;FAC 0003-00040936;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5849.11;0;5849.11;
27/02/2025;FAC 0003-00040816;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8380.4;0;8380.4;
16/04/2025;FAC 0003-00041346;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10140.9;0;10140.9;
28/02/2025;FAC 0003-00040535;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
16/05/2025;FAC 0003-00041648;FAC;C0001;GRANOS DEL SUR S.A.;BLEND1K;35;19637.04;40;412377.9;
21/01/2025;FAC 0003-00040055;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9500.0;0;19000.0;
23/05/2025;FAC 0003-00041785;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6109.3;0;18327.91;
26/01/2025;FAC 0003-00040227;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
08/02/2025;FAC 0003-00040465;FAC;C0133;El Almacen de Barracas II;CAF-BRAS-1K;5;17374.0;35;56465.5;
24/02/2025;FAC 0003-00040539;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9709.0;0;29127.0;
09/01/2025;FAC 0003-00040187;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;8900.0;0;8900.0;
17/05/2025;FAC 0003-00042011;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10363.99;0;20727.99;
02/02/2025;FAC 0003-00040737;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18396.0;0;18396.0;
21/06/2025;FAC 0003-00042508;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10592.0;0;10592.0;
16/01/2025;FAC 0003-00040043;FAC;C0130;Usina Coghlan;CAF-BRAS-1K;6;17000.0;30;71400.0;
25/05/2025;FAC 0003-00041820;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6109.3;0;12218.6;
26/03/2025;FAC 0003-00041033;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7729.18;0;7729.18;
11/02/2025;FAC 0003-00040776;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8380.4;0;8380.4;
21/06/2025;FAC 0003-00042207;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;8250.61;0;24751.84;
03/03/2025;FAC 0003-00040990;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
17/02/2025;FAC 0003-00040578;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5723.2;0;11446.4;
18/05/2025;FAC 0003-00041660;FAC;C0108;Coffee Lab Colegiales;CAF-BRAS-1K;6;18546.1;32;75668.07;
18/03/2025;FAC 0003-00041049;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7206.94;0;7206.94;
08/03/2025;FAC 0003-00041096;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8564.77;0;17129.54;
23/04/2025;FAC 0003-00041354;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5657.55;0;5657.55;
24/03/2025;FAC 0003-00040968;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9922.6;0;19845.2;
20/03/2025;FAC 0003-00040859;FAC;C0114;Usina Boedo;CAF-BRAS-1K;4;17756.23;32;48296.94;R. Ibarra
17/05/2025;FAC 0003-00041825;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
12/03/2025;FAC 0003-00040845;FAC;C0100;Cafe Palermo;CAF-BLEND-1K;8;18800.71;32;102275.87;M. Paz
13/03/2025;FAC 0003-00041213;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5849.11;0;11698.22;
01/04/2025;FAC 0003-00041277;FAC;C0130;Usina Coghlan;CAF-ETIOP-250;8;10140.9;30;56789.01;M. Paz
18/01/2025;FAC 0003-00040170;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5600.0;0;11200.0;
22/05/2025;FAC 0003-00041998;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10363.99;0;10363.99;
19/06/2025;FAC 0003-00042253;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5909.22;0;11818.45;
08/05/2025;FAC 0003-00041655;FAC;C0104;Tostado Villa Crespo;CAF-ETIOP-250;8;10363.99;35;53892.77;
09/02/2025;FAC 0003-00040435;FAC;C0111;Cafe Devoto II;CAF-ETIOP-250;7;9709.0;35;44175.95;R. Ibarra
04/01/2025;FAC 0003-00040262;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7400.0;0;14800.0;
21/04/2025;FAC 0003-00041546;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10140.9;0;10140.9;
01/05/2025;FAC 0003-00041902;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
19/02/2025;FAC 0003-00040432;FAC;C0108;Coffee Lab Colegiales;CAF-BLEND-1K;10;18396.0;32;125092.8;R. Ibarra
12/01/2025;FAC 0003-00040333;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8200.0;0;8200.0;
07/02/2025;FAC 0003-00040680;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5723.2;0;17169.6;
09/04/2025;FAC 0003-00041443;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9500.42;0;28501.25;
09/02/2025;FAC 0003-00040487;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
22/04/2025;FAC 0003-00041432;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5977.79;0;11955.58;
13/05/2025;FAC 0003-00041734;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;3;3491.03;0;10473.09;
23/02/2025;FAC 0003-00040679;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7562.8;0;7562.8;
01/06/2025;FAC 0003-00042205;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10592.0;0;10592.0;
27/04/2025;FAC 0003-00041505;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5657.55;0;11315.1;
06/01/2025;FAC 0003-00040180;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5600.0;0;11200.0;
28/03/2025;FAC 0003-00040947;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5849.11;0;17547.33;
23/06/2025;FAC 0003-00042326;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;2;3567.83;0;7135.67;
17/06/2025;FAC 0003-00042495;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;20069.06;0;40138.12;
22/02/2025;FAC 0003-00040537;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5723.2;0;11446.4;
26/05/2025;FAC 0003-00041817;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5782.02;0;11564.04;
05/02/2025;FAC 0003-00040591;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9709.0;0;29127.0;
10/06/2025;FAC 0003-00042114;FAC;C0118;Bar Saavedra;CAF-BLEND-1K;8;20069.06;32;109175.67;M. Paz
19/03/2025;FAC 0003-00040853;FAC;C0106;El Almacen de Nunez;CAF-BLEND-1K;8;18800.71;30;105283.99;M. Paz
14/04/2025;FAC 0003-00041265;FAC;C0120;Tostado Chacarita;CAF-BLEND-1K;9;19214.33;32;117591.69;
18/02/2025;FAC 0003-00040597;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
27/02/2025;FAC 0003-00040728;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5723.2;0;5723.2;
05/01/2025;FAC 0003-00040082;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;8900.0;0;8900.0;
08/02/2025;FAC 0003-00040779;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8380.4;0;16760.8;
06/01/2025;FAC 0003-00040157;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7400.0;0;22200.0;
05/04/2025;NC 0003-00001225;NC;C0122;El Almacen de Almagro;CAF-BRAS-1K;-3;18146.87;32;-37019.6;
28/01/2025;FAC 0003-00040129;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;6900.0;0;20700.0;
01/05/2025;FAC 0003-00041669;FAC;C0113;Bar Recoleta II;CAF-BLEND-1K;4;19637.04;30;54983.72;M. Paz
26/03/2025;FAC 0003-00040838;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;11;17756.23;40;117191.1;
18/04/2025;FAC 0003-00041334;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7365.49;0;7365.49;
07/05/2025;FAC 0003-00041717;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6109.3;0;6109.3;
26/02/2025;FAC 0003-00040415;FAC;C0001;GRANOS DEL SUR S.A.;BLEND1K;26;18396.0;40;286977.6;
24/03/2025;FAC 0003-00040926;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5535.77;0;16607.3;
16/04/2025;FAC 0003-00041470;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10140.9;0;30422.69;
02/04/2025;FAC 0003-00041463;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;9500.42;0;19000.84;
22/02/2025;FAC 0003-00040416;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;13;17374.0;40;135517.2;R. Ibarra
16/05/2025;FAC 0003-00041972;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;19637.04;0;19637.04;
23/03/2025;FAC 0003-00041003;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8564.77;0;17129.54;
27/05/2025;FAC 0003-00041749;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;8073.01;0;8073.01;
11/04/2025;FAC 0003-00041481;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8753.19;0;17506.39;
17/04/2025;FAC 0003-00041547;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5977.79;0;11955.58;
26/02/2025;FAC 0003-00040632;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5723.2;0;17169.6;
09/02/2025;FAC 0003-00040579;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
14/02/2025;FAC 0003-00040522;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8380.4;0;16760.8;
10/03/2025;FAC 0003-00040965;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5849.11;0;17547.33;
01/03/2025;FAC 0003-00040978;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5535.77;0;11071.53;
08/06/2025;FAC 0003-00042437;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;20069.06;0;20069.06;
08/02/2025;FAC 0003-00040602;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7051.8;0;14103.6;
11/06/2025;FAC 0003-00042129;FAC;C0131;Tostado Coghlan II;CAF-BRAS-1K;3;18954.11;35;36960.51;M. Paz
12/05/2025;FAC 0003-00041697;FAC;C0139;La Ventanita de Constitucion II;CAF-BLEND-1K;4;19637.04;30;54983.72;
09/05/2025;FAC 0003-00041830;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6109.3;0;18327.91;
22/02/2025;FAC 0003-00040818;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18396.0;0;36792.0;
07/02/2025;FAC 0003-00040453;FAC;C0125;Usina Flores II;CAP-FILTRO-100;2;3270.4;32;4447.74;M. Paz
04/03/2025;FAC 0003-00041168;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8564.77;0;17129.54;
27/02/2025;FAC 0003-00040443;FAC;C0118;Bar Saavedra;CAF-BLEND-1K;6;18396.0;32;75055.68;M. Paz
01/01/2025;FAC 0003-00040120;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;6900.0;0;6900.0;
14/05/2025;FAC 0003-00041848;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8945.76;0;17891.53;
15/02/2025;FAC 0003-00040441;FAC;C0115;Tostado Boedo II;CAF-BLEND-1K;9;18396.0;30;115894.8;
28/03/2025;FAC 0003-00040858;FAC;C0112;La Ventanita de Recoleta;CAP-FILTRO-100;3;3342.35;35;6517.58;
12/01/2025;FAC 0003-00040249;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
27/01/2025;FAC 0003-00040384;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18000.0;0;18000.0;
03/01/2025;FAC 0003-00040399;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
26/02/2025;FAC 0003-00040632;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7562.8;0;22688.4;
26/02/2025;FAC 0003-00040707;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8380.4;0;16760.8;
07/05/2025;FAC 0003-00041652;FAC;C0101;El Almacen de Palermo II;CAF-BRAS-1K;6;18546.1;35;72329.77;M. Paz
07/02/2025;FAC 0003-00040741;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8380.4;0;8380.4;
02/02/2025;FAC 0003-00040515;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5723.2;0;17169.6;
19/04/2025;FAC 0003-00041255;FAC;C0108;Coffee Lab Colegiales;CAF-BLEND-1K;8;19214.33;32;104525.94;R. Ibarra
19/02/2025;FAC 0003-00040731;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5723.2;0;5723.2;
28/05/2025;FAC 0003-00041857;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;9709.43;0;19418.85;
13/06/2025;FAC 0003-00042150;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
07/01/2025;FAC 0003-00040104;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5600.0;0;16800.0;
23/06/2025;FAC 0003-00042364;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5909.22;0;11818.45;
20/06/2025;FAC 0003-00042385;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
07/05/2025;FAC 0003-00041784;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
23/04/2025;FAC 0003-00041449;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10140.9;0;30422.69;
25/06/2025;FAC 0003-00042091;FAC;C0101;El Almacen de Palermo II;CAF-BLEND-1K;5;20069.06;35;65224.44;M. Paz
14/02/2025;FAC 0003-00040440;FAC;C0114;Usina Boedo;CAF-BRAS-1K;6;17374.0;32;70885.92;R. Ibarra
13/03/2025;FAC 0003-00041082;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7729.18;0;23187.54;
18/04/2025;FAC 0003-00041334;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10140.9;0;10140.9;
04/02/2025;FAC 0003-00040748;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9709.0;0;9709.0;
23/05/2025;FAC 0003-00041733;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7527.53;0;15055.07;
23/05/2025;FAC 0003-00041967;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3491.03;0;3491.03;
21/01/2025;FAC 0003-00040163;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5300.0;0;5300.0;
05/03/2025;FAC 0003-00040986;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
25/03/2025;FAC 0003-00040975;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9922.6;0;19845.2;
13/03/2025;FAC 0003-00041082;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
01/03/2025;FAC 0003-00041123;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5849.11;0;5849.11;
08/03/2025;FAC 0003-00041057;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8564.77;0;8564.77;
07/01/2025;FAC 0003-00040191;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5300.0;0;15900.0;
17/03/2025;FAC 0003-00041229;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5849.11;0;11698.22;
03/05/2025;FAC 0003-00041960;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6109.3;0;12218.6;
20/03/2025;FAC 0003-00041184;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3342.35;0;6684.7;
14/06/2025;FAC 0003-00042335;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;9142.57;0;9142.57;
19/02/2025;FAC 0003-00040596;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5416.6;0;10833.2;
15/03/2025;FAC 0003-00041046;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5535.77;0;5535.77;
22/05/2025;FAC 0003-00042004;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8945.76;0;8945.76;
05/05/2025;FAC 0003-00042023;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3491.03;0;6982.06;
22/01/2025;FAC 0003-00040016;FAC;C0105;Panaderia Villa Crespo II;CAF-BRAS-1K;6;17000.0;32;69360.0;M. Paz
16/05/2025;FAC 0003-00041667;FAC;C0112;La Ventanita de Recoleta;CAF-BLEND-1K;10;19637.04;35;127640.78;R. Ibarra
24/02/2025;FAC 0003-00040698;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3270.4;0;3270.4;
13/04/2025;FAC 0003-00041308;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10140.9;0;20281.79;
02/01/2025;FAC 0003-00040365;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5600.0;0;5600.0;
09/04/2025;FAC 0003-00041293;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9500.42;0;28501.25;
06/06/2025;FAC 0003-00042439;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;9142.57;0;9142.57;
08/03/2025;FAC 0003-00040866;FAC;C0120;Tostado Chacarita;CAF-ETIOP-250;7;9922.6;32;47231.57;
07/01/2025;FAC 0003-00040245;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7400.0;0;22200.0;
03/03/2025;FAC 0003-00040972;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5849.11;0;11698.22;
02/03/2025;FAC 0003-00041226;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8564.77;0;8564.77;
21/06/2025;FAC 0003-00042511;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;9142.57;0;9142.57;
10/06/2025;FAC 0003-00042187;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10592.0;0;10592.0;
01/02/2025;FAC 0003-00040484;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8380.4;0;8380.4;
17/06/2025;FAC 0003-00042188;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6243.71;0;6243.71;
01/05/2025;FAC 0003-00041692;FAC;C0135;Coffee Lab Agronomia II;CAF-BRAS-1K;5;18546.1;30;64911.34;M. Paz
05/04/2025;FAC 0003-00041415;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5977.79;0;17933.37;
26/05/2025;FAC 0003-00041803;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
15/05/2025;FAC 0003-00041814;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;3;3491.03;0;10473.09;
27/03/2025;FAC 0003-00041194;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8564.77;0;8564.77;
27/04/2025;FAC 0003-00041282;FAC;C0134;Bar Agronomia;CAF-BLEND-1K;4;19214.33;35;49957.25;M. Paz
17/03/2025;FAC 0003-00040938;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7729.18;0;23187.54;
19/06/2025;FAC 0003-00042382;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;1;3567.83;0;3567.83;
05/05/2025;FAC 0003-00041762;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9709.43;0;29128.28;
10/01/2025;FAC 0003-00040198;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;8900.0;0;26700.0;
13/04/2025;FAC 0003-00041260;FAC;C0113;Bar Recoleta II;CAF-BRAS-1K;6;18146.87;30;76216.83;
24/04/2025;FAC 0003-00041377;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8753.19;0;17506.39;
23/04/2025;FAC 0003-00041364;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5977.79;0;17933.37;
06/02/2025;FAC 0003-00040464;FAC;C0133;El Almacen de Barracas II;CAF-BLEND-1K;8;18396.0;35;95659.2;
