fecha,periodo,comprobante,tipo_comprobante,es_nota_credito,codigo_cliente,razon_social,condicion_comercial,localidad,codigo_producto_original,codigo_producto,codigo_normalizado,motivo_normalizacion,producto,unidad_medida,rubro,producto_activo,cantidad,precio_unitario,bonificacion_pct,importe_neto,costo_unitario,costo_total,margen_bruto,margen_bruto_pct,vendedor
2025-02-19,2025-02,FAC 0003-00040695,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8380.40,0.00,8380.40,3679.00,3679.00,4701.40,0.56,
2025-05-05,2025-05,FAC 0003-00041882,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8945.76,0.00,26837.29,3927.00,11781.00,15056.29,0.56,
2025-04-28,2025-04,FAC 0003-00041537,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,19214.33,0.00,19214.33,10461.00,10461.00,8753.33,0.46,
2025-05-03,2025-05,FAC 0003-00041743,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,10363.99,0.00,31091.98,4473.00,13419.00,17672.98,0.57,
2025-03-19,2025-03,FAC 0003-00041120,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3342.35,0.00,3342.35,1985.00,1985.00,1357.35,0.41,
2025-05-03,2025-05,FAC 0003-00042078,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6109.30,0.00,12218.60,2793.00,5586.00,6632.60,0.54,
2025-03-22,2025-03,FAC 0003-00041110,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5535.77,0.00,5535.77,2538.00,2538.00,2997.77,0.54,
2025-04-20,2025-04,FAC 0003-00041420,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8753.19,0.00,8753.19,3843.00,3843.00,4910.19,0.56,
2025-06-23,2025-06,FAC 0003-00042316,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10592.00,0.00,10592.00,4571.00,4571.00,6021.00,0.57,
2025-04-18,2025-04,FAC 0003-00041244,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,BLEND1K,CAF-BLEND-1K,true,Codigo viejo informado en ventas; corresponde a Blend Casa 1 kg.,Blend Casa 1 kg,UN,CAFE,S,54.00,19214.33,40.00,622544.22,10461.00,564894.00,57650.22,0.09,
2025-06-07,2025-06,FAC 0003-00042099,FAC,false,C0108,Coffee Lab Colegiales,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,6.00,18954.11,32.00,77332.77,10369.00,62214.00,15118.77,0.20,
2025-04-14,2025-04,FAC 0003-00041587,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-04-03,2025-04,FAC 0003-00041355,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5977.79,0.00,17933.37,2733.00,8199.00,9734.37,0.54,
2025-04-26,2025-04,FAC 0003-00041380,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3415.88,0.00,6831.76,2028.00,4056.00,2775.76,0.41,
2025-06-07,2025-06,FAC 0003-00042199,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,3.00,7693.14,0.00,23079.42,3679.00,11037.00,12042.42,0.52,
2025-01-09,2025-01,FAC 0003-00040199,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-05-18,2025-05,FAC 0003-00041660,FAC,false,C0108,Coffee Lab Colegiales,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,19637.04,32.00,40059.57,10691.00,32073.00,7986.57,0.20,
2025-03-19,2025-03,FAC 0003-00041044,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5849.11,0.00,11698.22,2674.00,5348.00,6350.22,0.54,
2025-02-03,2025-02,FAC 0003-00040566,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,3.00,7051.80,0.00,21155.40,3373.00,10119.00,11036.40,0.52,
2025-04-07,2025-04,FAC 0003-00041285,FAC,false,C0138,El Almacen de Constitucion,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,10.00,19214.33,30.00,134500.29,10461.00,104610.00,29890.29,0.22,R. Ibarra
2025-02-01,2025-02,FAC 0003-00040646,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8380.40,0.00,8380.40,3679.00,3679.00,4701.40,0.56,
2025-06-20,2025-06,FAC 0003-00042351,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,6243.71,0.00,6243.71,2854.00,2854.00,3389.71,0.54,
2025-02-06,2025-02,FAC 0003-00040420,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,BLEND1K,CAF-BLEND-1K,true,Codigo viejo informado en ventas; corresponde a Blend Casa 1 kg.,Blend Casa 1 kg,UN,CAFE,S,53.00,18396.00,40.00,584992.80,10016.00,530848.00,54144.80,0.09,M. Paz
2025-02-02,2025-02,FAC 0003-00040485,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9709.00,0.00,29127.00,4190.00,12570.00,16557.00,0.57,
2025-04-16,2025-04,FAC 0003-00041471,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8753.19,0.00,26259.58,3843.00,11529.00,14730.58,0.56,
2025-04-20,2025-04,FAC 0003-00041425,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-02-01,2025-02,FAC 0003-00040436,FAC,false,C0111,Cafe Devoto II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,9.00,18396.00,35.00,107616.60,10016.00,90144.00,17472.60,0.16,
2025-02-01,2025-02,FAC 0003-00040516,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5416.60,0.00,5416.60,2483.00,2483.00,2933.60,0.54,
2025-06-17,2025-06,FAC 0003-00042193,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10592.00,0.00,21184.01,4571.00,9142.00,12042.01,0.57,
2025-03-25,2025-03,FAC 0003-00040925,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9922.60,0.00,9922.60,4282.00,4282.00,5640.60,0.57,
2025-05-07,2025-05,FAC 0003-00041775,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6109.30,0.00,18327.91,2793.00,8379.00,9948.91,0.54,
2025-05-07,2025-05,FAC 0003-00041923,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5782.02,0.00,17346.05,2651.00,7953.00,9393.05,0.54,
2025-05-08,2025-05,FAC 0003-00042074,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6109.30,0.00,12218.60,2793.00,5586.00,6632.60,0.54,
2025-06-25,2025-06,FAC 0003-00042390,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3567.83,0.00,7135.67,2118.00,4236.00,2899.67,0.41,
2025-06-12,2025-06,FAC 0003-00042141,FAC,false,C0139,La Ventanita de Constitucion II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,10.00,20069.06,30.00,140483.40,10926.00,109260.00,31223.40,0.22,
2025-05-04,2025-05,FAC 0003-00041780,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8945.76,0.00,26837.29,3927.00,11781.00,15056.29,0.56,
2025-06-19,2025-06,FAC 0003-00042236,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,9142.57,0.00,27427.71,4014.00,12042.00,15385.71,0.56,
2025-04-05,2025-04,FAC 0003-00041448,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-04-25,2025-04,FAC 0003-00041533,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8753.19,0.00,17506.39,3843.00,7686.00,9820.39,0.56,
2025-04-09,2025-04,FAC 0003-00041545,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10140.90,0.00,10140.90,4377.00,4377.00,5763.90,0.57,
2025-04-15,2025-04,FAC 0003-00041609,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8753.19,0.00,8753.19,3843.00,3843.00,4910.19,0.56,
2025-02-26,2025-02,FAC 0003-00040587,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,3.00,7562.80,0.00,22688.40,3577.00,10731.00,11957.40,0.53,
2025-03-22,2025-03,FAC 0003-00040970,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9922.60,0.00,29767.79,4282.00,12846.00,16921.79,0.57,
2025-04-01,2025-04,FAC 0003-00041291,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-04-23,2025-04,FAC 0003-00041414,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10140.90,0.00,10140.90,4377.00,4377.00,5763.90,0.57,
2025-01-13,2025-01,FAC 0003-00040024,FAC,false,C0111,Cafe Devoto II,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,4.00,17000.00,35.00,44200.00,9300.00,37200.00,7000.00,0.16,M. Paz
2025-05-16,2025-05,FAC 0003-00041934,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6109.30,0.00,18327.91,2793.00,8379.00,9948.91,0.54,
2025-03-11,2025-03,FAC 0003-00041176,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5849.11,0.00,11698.22,2674.00,5348.00,6350.22,0.54,
2025-06-02,2025-06,FAC 0003-00042392,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9923.03,0.00,9923.03,4683.00,4683.00,5240.03,0.53,
2025-05-16,2025-05,FAC 0003-00041736,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5782.02,0.00,11564.04,2651.00,5302.00,6262.04,0.54,
2025-02-12,2025-02,FAC 0003-00040470,FAC,false,C0137,Panaderia Villa Urquiza II,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,8.00,17374.00,30.00,97294.40,9505.00,76040.00,21254.40,0.22,M. Paz
2025-02-28,2025-02,FAC 0003-00040439,FAC,false,C0113,Bar Recoleta II,Mayorista,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,9.00,9709.00,30.00,61166.70,4190.00,37710.00,23456.70,0.38,M. Paz
2025-01-07,2025-01,FAC 0003-00040234,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8200.00,0.00,16400.00,3600.00,7200.00,9200.00,0.56,
2025-01-25,2025-01,FAC 0003-00040197,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8200.00,0.00,16400.00,3600.00,7200.00,9200.00,0.56,
2025-01-01,2025-01,FAC 0003-00040186,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5600.00,0.00,16800.00,2560.00,7680.00,9120.00,0.54,
2025-05-10,2025-05,FAC 0003-00041957,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,19637.04,0.00,39274.09,10691.00,21382.00,17892.09,0.46,
2025-05-07,2025-05,FAC 0003-00041646,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-CJ6,CAF-BLEND-CJ6,false,,Blend Casa CAJA X 6 (1kg c/u),CAJA X6,CAFE,S,8.00,111276.58,40.00,534127.57,64148.00,513184.00,20943.57,0.04,R. Ibarra
2025-05-12,2025-05,FAC 0003-00041958,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8945.76,0.00,17891.53,3927.00,7854.00,10037.53,0.56,
2025-04-27,2025-04,FAC 0003-00041502,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5977.79,0.00,17933.37,2733.00,8199.00,9734.37,0.54,
2025-06-26,2025-06,FAC 0003-00042454,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-06-13,2025-06,FAC 0003-00042363,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5909.22,0.00,5909.22,2709.00,2709.00,3200.22,0.54,
2025-03-19,2025-03,FAC 0003-00040869,FAC,false,C0124,Coffee Lab Flores,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,4.00,18800.71,35.00,48881.85,10236.00,40944.00,7937.85,0.16,M. Paz
2025-03-22,2025-03,FAC 0003-00040910,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,3.00,7729.18,0.00,23187.54,3656.00,10968.00,12219.54,0.53,
2025-05-17,2025-05,FAC 0003-00041712,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5782.02,0.00,17346.05,2651.00,7953.00,9393.05,0.54,
2025-06-23,2025-06,FAC 0003-00042332,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5909.22,0.00,17727.67,2709.00,8127.00,9600.67,0.54,
2025-03-06,2025-03,FAC 0003-00040913,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5849.11,0.00,5849.11,2674.00,2674.00,3175.11,0.54,
2025-05-24,2025-05,FAC 0003-00041813,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,2.00,9709.43,0.00,19418.85,4582.00,9164.00,10254.85,0.53,
2025-04-24,2025-04,FAC 0003-00041263,FAC,false,C0116,Cafe Caballito,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,19214.33,32.00,39197.23,10461.00,31383.00,7814.23,0.20,M. Paz
2025-04-06,2025-04,FAC 0003-00041608,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-02-01,2025-02,FAC 0003-00040474,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9709.00,0.00,9709.00,4190.00,4190.00,5519.00,0.57,
2025-01-26,2025-01,FAC 0003-00040293,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-03-28,2025-03,FAC 0003-00040858,FAC,false,C0112,La Ventanita de Recoleta,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,9.00,18800.71,35.00,109984.17,10236.00,92124.00,17860.17,0.16,
2025-04-03,2025-04,FAC 0003-00041490,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5977.79,0.00,17933.37,2733.00,8199.00,9734.37,0.54,
2025-06-01,2025-06,FAC 0003-00042177,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-06-05,2025-06,FAC 0003-00042357,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,10592.00,0.00,31776.01,4571.00,13713.00,18063.01,0.57,
2025-04-08,2025-04,FAC 0003-00041289,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10140.90,0.00,20281.79,4377.00,8754.00,11527.79,0.57,
2025-02-15,2025-02,FAC 0003-00040708,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8380.40,0.00,16760.80,3679.00,7358.00,9402.80,0.56,
2025-01-03,2025-01,FAC 0003-00040079,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5600.00,0.00,16800.00,2560.00,7680.00,9120.00,0.54,
2025-05-23,2025-05,FAC 0003-00041929,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10363.99,0.00,20727.99,4473.00,8946.00,11781.99,0.57,
2025-01-19,2025-01,FAC 0003-00040076,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5300.00,0.00,10600.00,2430.00,4860.00,5740.00,0.54,
2025-01-02,2025-01,FAC 0003-00040228,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,2.00,6900.00,0.00,13800.00,3300.00,6600.00,7200.00,0.52,
2025-05-04,2025-05,FAC 0003-00041751,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,10363.99,0.00,31091.98,4473.00,13419.00,17672.98,0.57,
2025-04-06,2025-04,FAC 0003-00041264,FAC,false,C0118,Bar Saavedra,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,8.00,18146.87,32.00,98718.95,9927.00,79416.00,19302.95,0.20,M. Paz
2025-03-27,2025-03,FAC 0003-00040916,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9922.60,0.00,9922.60,4282.00,4282.00,5640.60,0.57,
2025-02-10,2025-02,FAC 0003-00040606,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,3.00,7562.80,0.00,22688.40,3577.00,10731.00,11957.40,0.53,
2025-06-11,2025-06,FAC 0003-00042277,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6243.71,0.00,18731.12,2854.00,8562.00,10169.12,0.54,
2025-06-15,2025-06,FAC 0003-00042254,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5909.22,0.00,17727.67,2709.00,8127.00,9600.67,0.54,
2025-02-12,2025-02,FAC 0003-00040598,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,2.00,7562.80,0.00,15125.60,3577.00,7154.00,7971.60,0.53,
2025-06-09,2025-06,FAC 0003-00042296,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10592.00,0.00,21184.01,4571.00,9142.00,12042.01,0.57,
2025-01-22,2025-01,FAC 0003-00040165,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9500.00,0.00,28500.00,4100.00,12300.00,16200.00,0.57,
2025-03-25,2025-03,FAC 0003-00041089,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,3.00,9295.91,0.00,27887.72,4387.00,13161.00,14726.72,0.53,
2025-01-26,2025-01,FAC 0003-00040057,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5300.00,0.00,5300.00,2430.00,2430.00,2870.00,0.54,
2025-05-04,2025-05,FAC 0003-00041780,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10363.99,0.00,10363.99,4473.00,4473.00,5890.99,0.57,
2025-06-25,2025-06,FAC 0003-00042497,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,20069.06,0.00,20069.06,10926.00,10926.00,9143.06,0.46,
2025-02-04,2025-02,FAC 0003-00040751,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9709.00,0.00,9709.00,4190.00,4190.00,5519.00,0.57,
2025-03-02,2025-03,FAC 0003-00041053,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,2.00,9295.91,0.00,18591.82,4387.00,8774.00,9817.82,0.53,
2025-03-22,2025-03,FAC 0003-00041116,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8564.77,0.00,8564.77,3760.00,3760.00,4804.77,0.56,
2025-02-19,2025-02,FAC 0003-00040456,FAC,false,C0127,Cafe Parque Chas II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,4.00,18396.00,32.00,50037.12,10016.00,40064.00,9973.12,0.20,M. Paz
